date,price,bedrooms,bathrooms,floors,condition,yr_built,street,city,statezip,country
6/27/2014 0:00,355000,4,2.5,2,3,1996,24920-24925 235th Way SE,Maple Valley,WA 98038,USA
6/27/2014 0:00,275500,2,1,1,5,1951,18529 Ashworth Ave N,Shoreline,WA 98133,USA
6/27/2014 0:00,415000,3,1.75,1,4,1967,17051 151st Ave SE,Renton,WA 98058,USA
6/27/2014 0:00,279000,3,2.5,1,3,1985,20101 137th Ave SE,Kent,WA 98042,USA
6/27/2014 0:00,350000,5,1.75,1,4,1968,13826 SE 141st St,Renton,WA 98059,USA
6/27/2014 0:00,355000,2,2.25,2,3,1985,19228 73rd Ave NE,Kenmore,WA 98028,USA
6/27/2014 0:00,750000,4,2.25,2,3,1984,2513 225th Pl NE,Sammamish,WA 98074,USA
6/27/2014 0:00,235000,3,1.75,1,3,1998,1783 Loraine St,Enumclaw,WA 98022,USA
6/27/2014 0:00,209950,3,1,1,4,1967,33235 26th Ave SW,Federal Way,WA 98023,USA
6/27/2014 0:00,230000,3,1.75,1,5,1969,18827 SE 244th Pl,Covington,WA 98042,USA
6/27/2014 0:00,725000,3,2.5,1.5,3,1990,23115 SE 222nd St,Maple Valley,WA 98038,USA
6/27/2014 0:00,430000,2,1,1,5,1927,6520-6588 8th Ave NW,Seattle,WA 98117,USA
6/27/2014 0:00,661500,5,2.5,1,4,1977,16426 NE 107th Pl,Redmond,WA 98052,USA
6/27/2014 0:00,738000,3,3,2,3,2006,10342 155th Ave NE,Redmond,WA 98052,USA
6/27/2014 0:00,1820000,4,4.5,2,3,1993,21909 NE 141st St,Woodinville,WA 98077,USA
6/27/2014 0:00,221000,3,1,1,3,1966,636 S 188th St,Seattle,WA 98148,USA
6/27/2014 0:00,665000,3,2.5,2,3,1988,15325 179th Ave NE,Woodinville,WA 98072,USA
6/27/2014 0:00,255000,3,2.5,2,3,1998,5130 Francis Ct SE,Auburn,WA 98092,USA
6/27/2014 0:00,1195000,5,2.75,2,5,1969,5912 83rd Pl SE,Mercer Island,WA 98040,USA
6/27/2014 0:00,355000,3,1.75,1,4,1980,15125 SE 278th Pl,Kent,WA 98042,USA
6/27/2014 0:00,755000,5,2.5,1.5,4,1950,5121 NE 180th St,Lake Forest Park,WA 98155,USA
6/27/2014 0:00,300000,3,1.5,1,3,1956,6615 NE 154th St,Kenmore,WA 98028,USA
6/27/2014 0:00,500000,4,1,1.5,3,1906,3006 NW 60th St,Seattle,WA 98107,USA
6/27/2014 0:00,191000,2,1,1,5,1905,8523 Dallas Ave S,Seattle,WA 98108,USA
6/27/2014 0:00,315000,6,4,2,4,1993,7945 14th Ave SW,Seattle,WA 98106,USA
6/27/2014 0:00,415000,3,2.5,2,3,2000,2922 NW 85th St,Seattle,WA 98117,USA
6/27/2014 0:00,394000,4,2.5,2,3,2002,26309 235th Ave SE,Maple Valley,WA 98038,USA
6/27/2014 0:00,490000,3,2.5,2,3,2000,7325 Heather Ave SE,Snoqualmie,WA 98065,USA
6/27/2014 0:00,523460,5,1.75,1.5,3,1906,1126 NW 58th St,Seattle,WA 98107,USA
6/27/2014 0:00,550000,4,3.5,2,3,2006,11824 SE 290th Pl,Auburn,WA 98092,USA
6/27/2014 0:00,342000,3,1.75,1,3,1981,15634 129th Pl SE,Renton,WA 98058,USA
6/27/2014 0:00,560000,4,2.5,2,3,2003,612 Orcas Ave NE,Renton,WA 98059,USA
6/27/2014 0:00,1050000,4,4.25,2,3,2003,5160 235th Pl SE,Issaquah,WA 98029,USA
6/27/2014 0:00,710000,2,1.5,1.5,5,1916,4532 Latona Ave NE,Seattle,WA 98105,USA
6/27/2014 0:00,1020000,3,2.25,1.5,3,1903,715 W Howe St,Seattle,WA 98119,USA
6/27/2014 0:00,399950,3,2.5,2,3,1989,9531 S 204th Pl,Kent,WA 98031,USA
6/27/2014 0:00,480000,2,1,1,3,1902,4422 Woodlawn Ave N,Seattle,WA 98103,USA
6/27/2014 0:00,410000,3,1,2,4,1950,17449 Sylvester Rd SW,Burien,WA 98166,USA
6/27/2014 0:00,530000,4,1.75,1,3,1978,18926 NE 183rd St,Woodinville,WA 98077,USA
6/27/2014 0:00,528000,2,0.75,1,4,1937,8907 SW Quartermaster Dr,Vashon,WA 98070,USA
6/27/2014 0:00,469900,4,2.5,2,4,1991,18626 136th Pl SE,Renton,WA 98058,USA
6/27/2014 0:00,397000,5,1,1,4,1944,14327 24th Ave NE,Seattle,WA 98125,USA
6/27/2014 0:00,718500,3,1.5,1,3,1952,326 36th Ave E,Seattle,WA 98112,USA
6/27/2014 0:00,195000,2,1,1,3,1940,11819 1st Avenue South,Seattle,WA 98168,USA
6/27/2014 0:00,285000,2,1,1,4,1948,15322 26th Ave NE,Shoreline,WA 98155,USA
6/27/2014 0:00,295000,1,1,1,4,1907,4108 25th Ave SW,Seattle,WA 98106,USA
6/27/2014 0:00,602000,4,1.75,1,4,1981,23607 NE 72nd St,Redmond,WA 98053,USA
6/27/2014 0:00,235000,3,1.75,1,3,1960,18201-18223 114th Ave SE,Renton,WA 98055,USA
6/27/2014 0:00,465000,4,2.5,2,3,2012,21212 SE 260th St,Maple Valley,WA 98038,USA
6/27/2014 0:00,234000,4,1,1,3,1955,3915 S 238th St,Kent,WA 98032,USA
6/27/2014 0:00,504200,2,1.5,3,3,2008,3467 Meridian Ave N,Seattle,WA 98103,USA
6/27/2014 0:00,710000,3,2.5,2,3,2003,6625 188th Pl NE,Redmond,WA 98052,USA
6/27/2014 0:00,589500,3,3.25,2,3,2005,4405 40th Ave SW,Seattle,WA 98116,USA
6/27/2014 0:00,415000,3,2.75,1.5,3,2009,69506 NE Money Creek Rd,Skykomish,WA 98288,USA
6/27/2014 0:00,735000,3,2.25,2,3,2011,425 15th Ave E,Seattle,WA 98112,USA
6/27/2014 0:00,427000,3,2.5,2,3,2005,28461 54th Ave S,Federal Way,WA 98001,USA
6/27/2014 0:00,982000,4,2.75,2,3,2014,12440 NE 73rd St,Kirkland,WA 98033,USA
6/27/2014 0:00,459000,4,3,2,3,2013,111 S 192nd St,Burien,WA 98148,USA
6/27/2014 0:00,483453,4,2.75,2,3,2014,897 SE 11th St,North Bend,WA 98045,USA
6/27/2014 0:00,246950,3,3,1,3,2014,495 Petersen Dr E,Enumclaw,WA 98022,USA
6/27/2014 0:00,235000,1,1.5,2,3,2007,3003 SW Cycle Ct,Seattle,WA 98126,USA
6/27/2014 0:00,288790,4,2,3,3,2008,916 4th Ave NE,Issaquah,WA 98029,USA
6/27/2014 0:00,229800,2,1.75,2,3,2014,4217 Renton Ave S,Seattle,WA 98108,USA
6/27/2014 0:00,516500,1,1.25,3,3,2014,416 19th Ave E,Seattle,WA 98112,USA
6/28/2014 0:00,1600000,3,4.25,2,4,1930,3221 E Morley Way,Seattle,WA 98112,USA
6/28/2014 0:00,234000,3,1,1,3,1983,26720 NE Stewart St,Duvall,WA 98019,USA
6/28/2014 0:00,230000,2,1.75,2,3,1980,213th Ave SE,Maple Valley,WA 98038,USA
6/28/2014 0:00,300000,4,1,1,3,1949,14709 26th Ave NE,Shoreline,WA 98155,USA
6/28/2014 0:00,470000,3,1.5,1.5,4,1927,6737-6741 13th Ave NW,Seattle,WA 98117,USA
6/28/2014 0:00,339900,3,1,1,5,1969,8860 122nd Ct SE,Newcastle,WA 98056,USA
6/28/2014 0:00,650000,2,1,1,3,1904,1723 27th Ave,Seattle,WA 98122,USA
6/28/2014 0:00,585000,5,2.5,1.5,4,1920,2500 NE 100th St,Seattle,WA 98125,USA
6/28/2014 0:00,699900,4,2.5,1,4,1972,4421 145th Ave SE,Bellevue,WA 98006,USA
6/28/2014 0:00,598000,4,2.5,2,3,1994,46300 SE 137th St,North Bend,WA 98045,USA
6/28/2014 0:00,475000,3,2.5,1,3,1998,7318 36th Ave SW,Seattle,WA 98126,USA
6/28/2014 0:00,314500,3,1.75,1,3,1978,26522 214th Ave SE,Maple Valley,WA 98038,USA
6/29/2014 0:00,397000,3,3.5,2,3,2007,1337 14th Ave S,Seattle,WA 98144,USA
6/29/2014 0:00,345000,3,2,1,4,1986,31907 NE 102nd Pl,Carnation,WA 98014,USA
6/29/2014 0:00,325000,5,2.75,1,3,1991,4443 S Camano Pl,Seattle,WA 98118,USA
6/29/2014 0:00,265000,3,1,1,5,1957,600 Jefferson Ave NE,Renton,WA 98056,USA
6/29/2014 0:00,402000,4,2.75,1,4,1974,24204-24298 142nd Ave SE,Kent,WA 98042,USA
6/29/2014 0:00,835000,3,2.25,2,4,1964,4204 134th Ave NE,Bellevue,WA 98005,USA
6/30/2014 0:00,780000,4,2.5,2,3,2005,8906-8914 236th Ave NE,Redmond,WA 98053,USA
6/30/2014 0:00,250000,3,2,1,3,1965,25816 13th Pl S,Des Moines,WA 98198,USA
6/30/2014 0:00,1200000,4,2,2,3,1905,420 17th Ave E,Seattle,WA 98112,USA
6/30/2014 0:00,935000,2,2.5,2,5,1974,223 98th Ave NE,Bellevue,WA 98004,USA
6/30/2014 0:00,300000,2,1,1,3,1947,2610 NE 145th St,Shoreline,WA 98155,USA
6/30/2014 0:00,419000,2,1.75,1,3,2006,13471 Adair Creek Way NE,Redmond,WA 98053,USA
6/30/2014 0:00,410000,1,1.5,1,3,1911,4611 SW Maple Way,Seattle,WA 98136,USA
6/30/2014 0:00,1165000,3,3,2,3,1989,3809 E Alder St,Seattle,WA 98122,USA
6/30/2014 0:00,461000,3,1.75,2,4,1948,13017 NE 100th St,Kirkland,WA 98033,USA
6/30/2014 0:00,385000,3,1.75,1,3,1968,13420 121st Ave NE,Kirkland,WA 98034,USA
6/30/2014 0:00,669500,4,2.25,1.5,4,1940,8044 20th Ave NW,Seattle,WA 98117,USA
6/30/2014 0:00,491950,3,2.25,1,3,1958,4401 NE 95th St,Seattle,WA 98115,USA
6/30/2014 0:00,1230000,3,1.75,1.5,3,1948,9329 SE Shoreland Dr,Bellevue,WA 98004,USA
6/30/2014 0:00,560000,3,2.25,1.5,3,1955,5121 NE 187th St,Lake Forest Park,WA 98155,USA
6/30/2014 0:00,370000,3,1,1,3,1982,14744 31st Ave NE,Shoreline,WA 98155,USA
6/30/2014 0:00,263400,4,2,1,3,1960,36656 55th Pl S,Auburn,WA 98001,USA
6/30/2014 0:00,100000,2,1,1,2,1942,1038 SW 152nd St,Burien,WA 98166,USA
6/30/2014 0:00,289950,3,2.5,1.5,5,1937,15827 7th Pl S,Burien,WA 98148,USA
6/30/2014 0:00,263000,3,1.75,2,3,1985,22036 SE 268th St,Maple Valley,WA 98038,USA
6/30/2014 0:00,397500,4,2.5,2,3,1992,22200 SE 255th St,Maple Valley,WA 98038,USA
6/30/2014 0:00,245000,3,2.75,1,3,1996,11748 SE 264th St,Kent,WA 98030,USA
6/30/2014 0:00,535000,3,1,1,3,1925,2108 W Bertona St,Seattle,WA 98199,USA
6/30/2014 0:00,449000,4,2.5,2,3,2005,22614 SE 270th Pl,Maple Valley,WA 98038,USA
6/30/2014 0:00,490000,4,3,2,3,2003,5294-5296 19th Pl S,Seattle,WA 98108,USA
6/30/2014 0:00,445800,4,2.25,1,3,1977,20143 47th Ave NE,Lake Forest Park,WA 98155,USA
6/30/2014 0:00,345000,2,1,1,4,1932,5601 29th Ave SW,Seattle,WA 98126,USA
6/30/2014 0:00,327500,3,2.25,2,3,1990,11103 SE 219th Pl,Kent,WA 98031,USA
6/30/2014 0:00,436500,4,2.5,2,4,1988,133rd Ave SE,Renton,WA 98058,USA
6/30/2014 0:00,550000,3,2.25,1,4,1967,5606 160th Ave NE,Redmond,WA 98052,USA
6/30/2014 0:00,441000,2,1.5,1,3,1919,6008 8th Ave NE,Seattle,WA 98115,USA
6/30/2014 0:00,406500,2,1,1,4,1947,4437 49th Ave SW,Seattle,WA 98116,USA
6/30/2014 0:00,243000,2,1.5,2,3,1990,7231 NE 171st Ln,Kenmore,WA 98028,USA
6/30/2014 0:00,359500,4,2.75,2,3,1993,27721 48th Ave S,Auburn,WA 98001,USA
6/30/2014 0:00,760000,4,2.5,2,3,1984,19014 233rd Ave NE,Woodinville,WA 98077,USA
6/30/2014 0:00,1925000,5,4.25,2.5,4,1914,2653 Cascadia Ave S,Seattle,WA 98144,USA
6/30/2014 0:00,408000,5,3.25,1.5,3,1906,7403 48th Ave S,Seattle,WA 98118,USA
6/30/2014 0:00,480000,4,3,2,3,1981,18713 66th Ave NE,Kenmore,WA 98028,USA
6/30/2014 0:00,875000,4,1.5,1.5,4,1929,2304 N 44th St,Seattle,WA 98103,USA
6/30/2014 0:00,308000,3,1,1,4,1954,5968 44th Ave S,Seattle,WA 98118,USA
6/30/2014 0:00,880000,4,2.75,1.5,4,1931,5720 Princeton Ave NE,Seattle,WA 98105,USA
6/30/2014 0:00,1730000,5,3.5,2,3,2008,4419 Ferncroft Rd,Mercer Island,WA 98040,USA
6/30/2014 0:00,170000,2,1,2,2,1976,3009 W Ames Lake Dr NE,Redmond,WA 98053,USA
6/30/2014 0:00,491500,3,2.25,2,3,1985,4327 242nd Pl SE,Issaquah,WA 98029,USA
6/30/2014 0:00,515000,3,2.5,2,3,2003,14811 89th Pl NE,Kenmore,WA 98028,USA
6/30/2014 0:00,550000,4,1.5,1,2,1958,18647 108th Ave SE,Renton,WA 98055,USA
6/30/2014 0:00,255000,2,1,1,3,1919,3822 Martin Luther King Jr Way S,Seattle,WA 98108,USA
6/30/2014 0:00,635000,3,2.5,2,3,2005,10068 NE 142nd Pl,Kirkland,WA 98034,USA
6/30/2014 0:00,850000,3,2.5,2,3,1920,408 W Lee St,Seattle,WA 98119,USA
6/30/2014 0:00,265000,2,2,1,3,1952,11263-11611 Beacon Ave S,Seattle,WA 98178,USA
6/30/2014 0:00,349810,3,1,1,4,1958,137 NE 193rd St,Shoreline,WA 98155,USA
6/30/2014 0:00,972000,4,1.75,1,5,1937,2827 43rd Ave W,Seattle,WA 98199,USA
6/30/2014 0:00,235000,2,1,1,1,1928,8406 Railroad Ave,Snoqualmie,WA 98065,USA
6/30/2014 0:00,330000,4,2.5,2,3,1997,24200-24498 144th Ave SE,Kent,WA 98042,USA
6/30/2014 0:00,500000,4,3,3,3,1979,10218 147th Ave SE,Renton,WA 98059,USA
6/30/2014 0:00,570000,3,2,1,3,1949,12933 SE 46th Ln,Bellevue,WA 98006,USA
6/30/2014 0:00,1309500,4,2.5,1,3,1956,18051 Normandy Terrace SW,Normandy Park,WA 98166,USA
6/30/2014 0:00,544000,3,2.5,2,3,2007,6710 Alonzo Ave NW,Seattle,WA 98117,USA
6/30/2014 0:00,439000,3,2.5,1,3,2006,2813 NE 4th Ct,Renton,WA 98056,USA
6/30/2014 0:00,530000,4,2.25,2,3,1981,20703 NE 42nd Pl,Sammamish,WA 98074,USA
6/30/2014 0:00,427500,2,2,3,3,2008,1700 Dexter Ave N,Seattle,WA 98109,USA
6/30/2014 0:00,337000,4,2.5,2,4,2002,15731 SE 253rd Pl,Covington,WA 98042,USA
6/30/2014 0:00,1095000,4,2.75,2,4,1995,11217 NE 90th St,Kirkland,WA 98033,USA
6/30/2014 0:00,435000,4,2,1,3,1904,1101 23rd Ave S,Seattle,WA 98144,USA
6/30/2014 0:00,765000,5,3,1,3,1964,4520 Sunnyside Ave N,Seattle,WA 98103,USA
6/30/2014 0:00,492650,4,1.75,1,3,1967,520 NW 201st Pl,Shoreline,WA 98177,USA
6/30/2014 0:00,383962,4,2.5,2,3,2001,14911 57th Ave S,Tukwila,WA 98168,USA
6/30/2014 0:00,950000,4,2.5,2.5,3,2007,2913 NE Davis Loop,Issaquah,WA 98029,USA
6/30/2014 0:00,457000,3,2.5,2,3,2008,8354 11th Ave NW,Seattle,WA 98117,USA
6/30/2014 0:00,1510000,5,3.25,2,3,2007,8442 SE 36th St,Mercer Island,WA 98040,USA
6/30/2014 0:00,882566,4,2.5,3,3,2014,17122 NE 117th St,Redmond,WA 98052,USA
6/30/2014 0:00,963000,4,3.25,2,3,2007,10815 110th Ave NE,Kirkland,WA 98033,USA
6/30/2014 0:00,345000,4,2.5,2,3,2006,27019 228th Pl SE,Maple Valley,WA 98038,USA
6/30/2014 0:00,2065000,4,3.75,2,3,2013,2000-2098 102nd Ave NE,Bellevue,WA 98004,USA
7/1/2014 0:00,800000,3,3.5,2,3,1993,18810 236th Ave NE,Woodinville,WA 98077,USA
7/1/2014 0:00,314500,3,2,1,3,1993,37128 19th Way S,Federal Way,WA 98003,USA
7/1/2014 0:00,530000,3,2.5,2,4,1989,27699 SE 401st St,Enumclaw,WA 98022,USA
7/1/2014 0:00,650000,4,2.5,2,3,2004,28815 237th Pl SE,Black Diamond,WA 98010,USA
7/1/2014 0:00,349500,3,2,1,3,1963,2709 E Marion St,Seattle,WA 98122,USA
7/1/2014 0:00,1198000,4,3.5,2.5,3,2008,2303 E Valley St,Seattle,WA 98112,USA
7/1/2014 0:00,165050,3,1,1,3,1959,1419 Farrelly St,Enumclaw,WA 98022,USA
7/1/2014 0:00,580000,3,2.5,2,3,1978,1430-1920 W Lake Sammamish Pkwy SE,Bellevue,WA 98008,USA
7/1/2014 0:00,330000,3,2.5,1,3,1959,10843-10857 8th Ave SW,Seattle,WA 98146,USA
7/1/2014 0:00,875000,5,3.5,2,3,2001,21033 SE 5th St,Sammamish,WA 98074,USA
7/1/2014 0:00,500000,2,1,1,3,1926,4024 Phinney Ave N,Seattle,WA 98103,USA
7/1/2014 0:00,445000,4,2.5,2,3,1994,19901-19999 SE 290th Pl,Kent,WA 98042,USA
7/1/2014 0:00,274900,4,2.5,2,3,1987,28206 130th Ave SE,Kent,WA 98030,USA
7/1/2014 0:00,219950,3,1.5,1,4,1967,17459 SE 262nd St,Covington,WA 98042,USA
7/1/2014 0:00,691500,4,2.5,2,3,1962,9041 49th Ave NE,Seattle,WA 98115,USA
7/1/2014 0:00,459500,2,1,1,3,1929,7031 18th Ave NW,Seattle,WA 98117,USA
7/1/2014 0:00,955500,4,1.75,1.5,3,1914,2572 5th Ave W,Seattle,WA 98119,USA
7/1/2014 0:00,328950,4,1.75,1,5,1978,19254 121st Pl SE,Kent,WA 98031,USA
7/1/2014 0:00,307000,3,1,1.5,3,1927,227 W 2nd St,North Bend,WA 98045,USA
7/1/2014 0:00,382500,3,1.75,1,4,1967,425-445 Mt Defiance Cir SW,Issaquah,WA 98027,USA
7/1/2014 0:00,1150000,4,2.5,2,3,1996,10640 NE 46th St,Kirkland,WA 98033,USA
7/1/2014 0:00,1297000,6,2.75,2,5,1900,5529 Wallingford Ave N,Seattle,WA 98103,USA
7/1/2014 0:00,478000,3,2.25,2,3,1994,4235 250th Pl SE,Issaquah,WA 98029,USA
7/1/2014 0:00,260000,2,1,1,4,1948,834 NE 189th St,Shoreline,WA 98155,USA
7/1/2014 0:00,850000,4,3.25,1,3,2006,6407 282nd Ave SE,Issaquah,WA 98027,USA
7/1/2014 0:00,616000,4,1.75,1,3,1957,4003 W Emerson St,Seattle,WA 98199,USA
7/1/2014 0:00,540000,3,1.75,1,3,1984,22607 NE 14th Dr,Sammamish,WA 98074,USA
7/1/2014 0:00,300000,3,2.25,2,3,2001,278th Ave NE,Duvall,WA 98019,USA
7/1/2014 0:00,507500,3,1.75,1,3,1977,15311 NE 62nd Ct,Redmond,WA 98052,USA
7/1/2014 0:00,3800000,5,5.5,1,4,1978,1365 91st Ave NE,Clyde Hill,WA 98004,USA
7/1/2014 0:00,241000,3,2,1,3,1986,30027 58th Pl S,Auburn,WA 98001,USA
7/1/2014 0:00,485000,3,2.25,2,3,1991,3036 E Ames Lake Dr NE,Redmond,WA 98053,USA
7/1/2014 0:00,695000,3,2.5,2,3,1998,23337 NE 138th Way,Woodinville,WA 98077,USA
7/1/2014 0:00,548000,4,2.5,2,3,1994,12219 SE 80th Way,Newcastle,WA 98056,USA
7/1/2014 0:00,345000,2,1,1,3,1955,6439 Marshall Ave SW,Seattle,WA 98136,USA
7/1/2014 0:00,280000,3,1,1,4,1962,1048 Redmond Ave NE,Renton,WA 98056,USA
7/1/2014 0:00,450000,3,1.75,1,3,1963,6217 NE 156th St,Kenmore,WA 98028,USA
7/1/2014 0:00,515000,3,2.5,2,3,1994,8818 NE 150th St,Kenmore,WA 98028,USA
7/1/2014 0:00,1014250,3,1,1.5,5,1920,720 96th Ave NE,Bellevue,WA 98004,USA
7/1/2014 0:00,739900,5,2.5,2,3,2004,3602 212th Pl SE,Sammamish,WA 98075,USA
7/1/2014 0:00,600000,2,2.5,2,3,1990,17221 102nd Ave NE,Bothell,WA 98011,USA
7/1/2014 0:00,370000,2,1,1,3,1952,3818 53rd Ave SW,Seattle,WA 98116,USA
7/1/2014 0:00,729032,4,2.5,1,4,1977,3200 130th Ave NE,Bellevue,WA 98005,USA
7/1/2014 0:00,510000,3,1.75,2,3,1934,30734 229th Pl SE,Black Diamond,WA 98010,USA
7/1/2014 0:00,425000,3,1.5,1,3,1964,14011 NE 71st Pl,Redmond,WA 98052,USA
7/1/2014 0:00,1080000,3,2.75,2,3,1967,5226 S Morgan St,Seattle,WA 98118,USA
7/1/2014 0:00,337000,3,2.25,3,3,2006,11707 Greenwood Ave N,Seattle,WA 98133,USA
7/1/2014 0:00,563000,4,1,1.5,5,1911,621 NW 44th St,Seattle,WA 98107,USA
7/1/2014 0:00,1695000,4,2.75,2,5,1924,3333 S Plum St,Seattle,WA 98144,USA
7/1/2014 0:00,245000,3,2,1.5,5,1907,8301-8399 47th Ave S,Seattle,WA 98118,USA
7/1/2014 0:00,590000,3,2,1,4,1947,7264 27th Ave NE,Seattle,WA 98115,USA
7/1/2014 0:00,695000,3,2,1.5,5,1922,922 N 72nd St,Seattle,WA 98103,USA
7/1/2014 0:00,402500,2,1,1,5,1946,4235 4th Ave NW,Seattle,WA 98107,USA
7/1/2014 0:00,435000,3,2.5,2,3,1993,28219 NE 149th Pl,Duvall,WA 98019,USA
7/1/2014 0:00,660000,3,2,1,3,1983,15031 NE 144th St,Redmond,WA 98052,USA
7/1/2014 0:00,300000,3,2.75,1,3,1987,36529 2nd Ave SW,Federal Way,WA 98023,USA
7/1/2014 0:00,600000,5,2.25,1,3,1960,4531 NE 106th St,Seattle,WA 98125,USA
7/1/2014 0:00,205000,3,1.75,1,3,1981,26118 189th Ct SE,Covington,WA 98042,USA
7/1/2014 0:00,357500,3,3.5,2,3,2004,28121 Maple Ridge Way SE,Maple Valley,WA 98038,USA
7/1/2014 0:00,1110000,5,3.25,2,4,1997,4776 34th Ave NE,Seattle,WA 98105,USA
7/1/2014 0:00,332888,2,2.5,2,3,2007,101-115 26th Ave,Seattle,WA 98122,USA
7/1/2014 0:00,174000,2,1,1,3,1979,102-1/2 5th Ave SW,Pacific,WA 98047,USA
7/1/2014 0:00,515000,2,1,1,5,1907,5609 9th Ave NW,Seattle,WA 98107,USA
7/1/2014 0:00,392000,5,2.25,1.5,3,1958,22835 16th Ave S,Des Moines,WA 98198,USA
7/1/2014 0:00,485000,4,1.75,2,3,1900,216 20th Ave,Seattle,WA 98122,USA
7/1/2014 0:00,217500,3,1.75,1,4,1984,230 S 317th Pl,Federal Way,WA 98003,USA
7/1/2014 0:00,502000,3,2.25,2,4,1983,17120 166th Pl NE,Woodinville,WA 98072,USA
7/1/2014 0:00,820000,3,2.25,2,3,1989,16614 SE 50th Pl,Bellevue,WA 98006,USA
7/1/2014 0:00,1640000,3,3.25,2,4,1913,471 Wheeler St,Seattle,WA 98109,USA
7/1/2014 0:00,102500,2,1,1,3,1937,9852 20th Ave SW,Seattle,WA 98106,USA
7/1/2014 0:00,925000,5,5.5,2,3,2001,6525 Cascade Ave SE,Snoqualmie,WA 98065,USA
7/1/2014 0:00,540000,4,2.5,1,4,1968,9003 172nd Ave NE,Redmond,WA 98052,USA
7/1/2014 0:00,600000,2,1,1.5,3,1900,100 20th Ave E,Seattle,WA 98112,USA
7/1/2014 0:00,406000,4,1,1.5,4,1928,10041 64th Ave S,Seattle,WA 98178,USA
7/1/2014 0:00,620000,4,3,1,5,1948,4002 50th Ave SW,Seattle,WA 98116,USA
7/1/2014 0:00,1060000,4,2.5,2,3,1990,1630 204th Pl NE,Sammamish,WA 98074,USA
7/1/2014 0:00,401000,3,2,1,3,1984,3027 230th Pl NE,Sammamish,WA 98074,USA
7/1/2014 0:00,725000,3,1.75,2,4,1959,3450 S King St,Seattle,WA 98144,USA
7/1/2014 0:00,276000,1,0.75,1,5,1923,2508 NW 67th St,Seattle,WA 98117,USA
7/1/2014 0:00,500000,5,3.25,2,3,1975,265 Almak Ct NW,Issaquah,WA 98027,USA
7/1/2014 0:00,375000,3,1.75,1,4,1977,16621 SE 235th St,Kent,WA 98042,USA
7/1/2014 0:00,2300000,4,4.75,2,4,1928,1323 Willard Ave W,Seattle,WA 98119,USA
7/1/2014 0:00,260000,3,2.25,1,4,1961,10904 SE 212th St,Kent,WA 98031,USA
7/1/2014 0:00,1565000,4,2.75,1.5,4,1918,9563 NE 1st St,Bellevue,WA 98004,USA
7/1/2014 0:00,431000,4,2.5,2,3,2001,2309 Aberdeen Ave NE,Renton,WA 98056,USA
7/1/2014 0:00,321000,4,2.5,2,3,2003,27619 245th Ave SE,Maple Valley,WA 98038,USA
7/1/2014 0:00,433000,4,1.5,1,4,1963,4702 S Juneau St,Seattle,WA 98118,USA
7/1/2014 0:00,920000,4,3.5,2,3,2005,8950 237th Pl NE,Redmond,WA 98053,USA
7/1/2014 0:00,482000,3,2.25,2,3,1989,1022 215th Ave NE,Sammamish,WA 98074,USA
7/1/2014 0:00,712000,3,2.5,2,3,2002,6248 189th Pl NE,Redmond,WA 98052,USA
7/1/2014 0:00,505000,4,2.75,1,4,1962,12241 SE 62nd St,Bellevue,WA 98006,USA
7/1/2014 0:00,2367000,3,2.25,1,3,1930,7436 E Mercer Way,Mercer Island,WA 98040,USA
7/1/2014 0:00,452000,3,1.75,1,4,1966,5321-5327 156th Dr NE,Redmond,WA 98052,USA
7/1/2014 0:00,581000,4,1,1.5,3,1921,1819-1827 25th Ave,Seattle,WA 98122,USA
7/1/2014 0:00,952500,4,1.5,2,4,1910,1901 25th Ave E,Seattle,WA 98112,USA
7/1/2014 0:00,808000,4,2.25,2,4,1987,14586 NE 58th St,Bellevue,WA 98007,USA
7/1/2014 0:00,476000,4,3,1,3,1945,6516 43rd Ave NE,Seattle,WA 98115,USA
7/1/2014 0:00,535000,4,1.75,1.5,4,1945,3027 NW 67th St,Seattle,WA 98117,USA
7/1/2014 0:00,1356925,4,3.5,2,5,1937,3017 42nd Ave W,Seattle,WA 98199,USA
7/1/2014 0:00,629800,3,2.5,2,3,2008,329 NE Eagle Way,Issaquah,WA 98029,USA
7/1/2014 0:00,417838,4,2.5,2,3,2014,27416 208th Ave SE,Maple Valley,WA 98038,USA
7/1/2014 0:00,399895,4,2.5,2,3,2014,5535 Elaine Ave SE,Auburn,WA 98092,USA
7/1/2014 0:00,825000,4,2.75,2,3,2003,9342 221st PI NE,Redmond,WA 98053,USA
7/1/2014 0:00,300000,4,2.5,2,3,2006,13328 SE 308 Ct,Auburn,WA 98092,USA
7/1/2014 0:00,640000,2,2.25,3,3,2007,1816 11th Ave,Seattle,WA 98122,USA
7/1/2014 0:00,460000,3,2.5,2,3,2008,1406B NW 64th St,Seattle,WA 98107,USA
7/1/2014 0:00,525000,2,2.5,2,3,2012,2067 Gilman Dr W,Seattle,WA 98119,USA
7/1/2014 0:00,499990,4,2.75,2,3,2013,1141 SE 11th St,North Bend,WA 98045,USA
7/1/2014 0:00,1020000,4,3.5,2,3,2008,104 6th St S,Kirkland,WA 98033,USA
7/2/2014 0:00,675000,5,2.25,1,3,1985,14301-14399 SE 63rd St,Bellevue,WA 98006,USA
7/2/2014 0:00,512031,3,1.75,1,3,1920,6528 3rd Ave NW,Seattle,WA 98117,USA
